Volatility 3 Framework 2.7.0

Offset	Name	Size
0xde0131227350	\Windows\System32\vssapi.dll	216
0xde01312274e0	\Program Files (x86)\Microsoft\Edge\Application\123.0.2420.53\resources.pak	216
0xde0131227670	\Windows\System32	216
0xde0131227800	\Program Files (x86)\Microsoft\Edge\Application\123.0.2420.53\msedge_100_percent.pak	216
0xde0131227990	\$ConvertToNonresident	216
0xde0131227b20	\Windows\System32\en-US\svchost.exe.mui	216
0xde0131227e40	\Windows\System32\winevt\Logs\Microsoft-Windows-Containers-BindFlt%4Operational.evtx	216
0xde0131228160	\Program Files (x86)\Microsoft\Edge\Application\123.0.2420.53\Locales\en-US.pak	216
0xde01312282f0	\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkProfile%4Operational.evtx	216
0xde0131228480	\Windows\System32\computenetwork.dll	216
0xde0131228610	\Windows\System32\npmproxy.dll	216
0xde01312287a0	\Program Files (x86)\Microsoft\Edge\Application\123.0.2420.53\msedge_200_percent.pak	216
0xde0131228930	\Windows\System32\winevt\Logs\Microsoft-Windows-Containers-Wcifs%4Operational.evtx	216
0xde0131228de0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Nurturing\campaign_history	216
0xde0131229290	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Login Data-journal	216
0xde0131229420	\Windows\System32\msvproc.dll	216
0xde0131229740	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Extension Rules\LOG	216
0xde01312298d0	\Windows\Fonts\consola.ttf	216
0xde0131229a60	\Windows\System32\localspl.dll	216
0xde0131229bf0	\$ConvertToNonresident	216
0xde013122a0a0	\Windows\System32\en-US\svchost.exe.mui	216
0xde013122a230	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Nurturing\campaign_history-journal	216
0xde013122a3c0	\Windows\System32	216
0xde013122a550	\CMNotify	216
0xde013122a6e0	\CMNotify	216
0xde013122a870	\Windows\bcastdvr	216
0xde013122ab90	\Dev\Query	216
0xde013122ad20	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\SharedStorage	216
0xde013122aeb0	\CMNotify	216
0xde013122b1d0	\Windows\System32\vsstrace.dll	216
0xde013122b360	\Windows\System32\WindowsInternal.ComposableShell.DesktopHosting.dll	216
0xde013122b4f0	\Windows\System32\en-US\shell32.dll.mui	216
0xde013122b680	\Windows\System32\winevt\Logs\Microsoft-Windows-GroupPolicy%4Operational.evtx	216
0xde013122b810	\$ConvertToNonresident	216
0xde013122b9a0	\Windows\ShellComponents\TaskFlowUI.dll	216
0xde013122bb30	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Visited Links	216
0xde013122be50	\$ConvertToNonresident	216
0xde013122c170	\color	216
0xde013122c300	\$ConvertToNonresident	216
0xde013122c490	\Windows\System32\en-US\vsstrace.dll.mui	216
0xde013122c620	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Storage\ext\ihmafllikibpmigkcoadcmckbfhibefp\def\Local Storage\leveldb\LOG	216
0xde013122c7b0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\metadata\LOG	216
0xde013122c940	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\EdgeEDrop\EdgeEDropSQLite.db	216
0xde013122cad0	\Windows\ShellComponents\WindowsInternal.ComposableShell.Experiences.Switcher.dll	216
0xde013122cc60	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\EdgeEDrop\EdgeEDropSQLite.db-journal	216
0xde013122cdf0	\CMNotify	216
0xde013122d2a0	\$ConvertToNonresident	216
0xde013122d430	\Windows\ShellExperiences\TileControl.dll	216
0xde013122d5c0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Extension Rules\LOCK	216
0xde013122da70	\$Directory	216
0xde013122dc00	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Storage\ext\ihmafllikibpmigkcoadcmckbfhibefp\def\Local Storage\leveldb\LOCK	216
0xde013122e0b0	\Windows\System32\en-US\KernelBase.dll.mui	216
0xde013122e6f0	\$Directory	216
0xde013122e880	\$Directory	216
0xde013122ea10	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\metadata\LOCK	216
0xde013122eba0	\$ConvertToNonresident	216
0xde013122ed30	\Windows\System32\winevt\Logs\Microsoft-Windows-ReadyBoost%4Operational.evtx	216
0xde013122f500	\Windows\System32\PrintIsolationProxy.dll	216
0xde013122f820	\$Directory	216
0xde013122f9b0	\$Directory	216
0xde013122fb40	\$Directory	216
0xde013122fcd0	\$Directory	216
0xde013122fe60	\$ConvertToNonresident	216
0xde0131230180	\Windows\System32\SettingSyncHost.exe	216
0xde0131230310	\$Directory	216
0xde0131230630	\$Directory	216
0xde01312307c0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Shared Dictionary\db-journal	216
0xde0131230e00	\$Directory	216
0xde01312318f0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Sync Data\LevelDB\MANIFEST-000002	216
0xde0131231c10	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Safe Browsing Network\Safe Browsing Cookies	216
0xde0131231da0	\$Directory	216
0xde01312320c0	\$Directory	216
0xde01312331f0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Sync Data\LevelDB\000003.log	216
0xde0131233510	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\Safe Browsing Network\Safe Browsing Cookies-journal	216
0xde0131234320	\$Directory	216
0xde01312347d0	\$Directory	216
0xde01312352c0	\$Directory	216
0xde0131235770	\Windows\System32\config\systemprofile\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData	216
0xde0131235c20	\Windows\System32\winevt\Logs\Microsoft-Windows-Storsvc%4Diagnostic.evtx	216
0xde0131236ee0	\$Directory	216
0xde01312376b0	\Windows\System32\prnfldr.dll	216
0xde0131237b60	\Users\hcsc\AppData\Roaming\Microsoft\Windows\Printer Shortcuts	216
0xde0131237e80	\$Directory	216
0xde0131238e20	\$Directory	216
0xde0131239c30	\$ConvertToNonresident	216
0xde013123a0e0	\Windows\System32\AppMon.dll	216
0xde013123a270	\Windows\System32\FXSMON.dll	216
0xde013123a590	\$Directory	216
0xde013123a720	\ProgramData\Microsoft\Search\Data\Applications\Windows\GatherLogs\SystemIndex\SystemIndex.1.gthr	216
0xde013123aef0	\Windows\System32\spoolss.dll	216
0xde013123b530	\$Directory	216
0xde013123bd00	\Windows\System32\wbem\fastprox.dll	216
0xde013123c340	\$Directory	216
0xde013123c4d0	\Users\hcsc\AppData\Roaming\Microsoft\Windows\Printer Shortcuts	216
0xde013123cca0	\Windows\System32\en-US\localspl.dll.mui	216
0xde013123ce30	\CMNotify	216
0xde013123d2e0	\CMApi	216
0xde013123d790	\Windows\System32\AppxPackaging.dll	216
0xde013123d920	\Windows\System32\tcpmon.dll	216
0xde013123dab0	\Windows\System32\Windows.UI.dll	216
0xde013123e0f0	\Dev\Query	216
0xde013123e8c0	\ProgramData\Microsoft\Search\Data\Applications\Windows\GatherLogs\SystemIndex\SystemIndex.1.Crwl	216
0xde013123ea50	\Windows\System32\win32spl.dll	216
0xde013123ebe0	\SwDevice	216
0xde013123f090	\Windows\System32\wincorlib.dll	216
0xde013123f540	\Windows\System32\en-US\win32spl.dll.mui	216
0xde013123f860	\Windows\System32\APMon.dll	216
0xde013123fd10	\Dev\Query	216
0xde013123fea0	\Endpoint	216
0xde01312401c0	\Program Files\Windows Defender\MpOAV.dll	216
0xde0131240990	\$Directory	216
0xde0131240e40	\Windows\System32\dusmsvc.dll	216
0xde0131242a60	\Windows\System32\wcmsvc.dll	216
0xde01312433c0	\Windows\System32\inetpp.dll	216
0xde0131243a00	\$Directory	216
0xde01312a43e0	\Windows\System32\drivers\http.sys	216
0xde01312a4b10	\Windows\System32\drivers\msquic.sys	216
0xde01312a5c50	\Windows\System32\drivers\bowser.sys	216
0xde01312a5dc0	\Windows\System32\drivers\mrxsmb.sys	216
0xde01312a8490	\Windows\System32\drivers\mrxsmb20.sys	216
0xde01312a8a50	\Windows\System32\drivers\mpsdrv.sys	216
0xde0131323600	\Windows\SysWOW64\mswsock.dll	216
0xde0131323790	\Windows\Globalization\ICU\icudtl.dat	216
0xde0131323ab0	\Windows\System32\en-US\profext.dll.mui	216
0xde01313240f0	\Windows\SysWOW64\msasn1.dll	216
0xde01313264e0	\Windows\SysWOW64\FWPUCLNT.DLL	216
0xde0131326800	\Windows\System32\mobilenetworking.dll	216
0xde0131328290	\Windows\System32\SecurityCenterBroker.dll	216
0xde01313285b0	\$Directory	216
0xde01313288d0	\Windows\SysWOW64\winnsi.dll	216
0xde0131328a60	\Windows\SysWOW64\dnsapi.dll	216
0xde013132a360	\$Directory	216
0xde013132a810	\Windows\SysWOW64\dpapi.dll	216
0xde013132b490	\Windows\SysWOW64\msv1_0.dll	216
0xde013132c2a0	\$Directory	216
0xde013132d6f0	\CMApi	216
0xde013132e9b0	\Windows\System32\Sgrm	216
0xde01313305d0	\Windows\Fonts\segmdl2.ttf	216
0xde0131330a80	\$Directory	216
0xde0131330da0	\$Directory	216
0xde0131331570	\Windows\System32\svchost.exe	216
0xde0131331890	\Windows\System32\en-US\svchost.exe.mui	216
0xde0131331bb0	\Windows\System32	216
0xde0131331d40	\Windows\System32\wscsvc.dll	216
0xde01313326a0	\$Directory	216
0xde0131332b50	\$Directory	216
0xde0131333190	\$Directory	216
0xde0131333320	\$Directory	216
0xde01313334b0	\$Directory	216
0xde0131333640	\$Directory	216
0xde0131333c80	\$Directory	216
0xde0131333e10	\Windows\System32\catroot2\edb.loglog	216
0xde0131334130	\Windows\System32\en-US\combase.dll.mui	216
0xde01313345e0	\$Directory	216
0xde0131334900	\$Directory	216
0xde0131334a90	\Windows\System32\dllhost.exe	216
0xde0131334c20	\Windows\Fonts\segoeuisl.ttf	216
0xde0131334db0	\$Directory	216
0xde0131335260	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal	216
0xde01313353f0	\$Directory	216
0xde0131335710	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe	216
0xde0131335bc0	\Windows\System32\en-US\KernelBase.dll.mui	216
0xde0131335d50	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\Search.Core.dll	216
0xde0131335ee0	\$Directory	216
0xde0131336200	\CMNotify	216
0xde0131336390	\Windows\System32	216
0xde0131336520	\Windows\System32\en-US\spoolsv.exe.mui	216
0xde01313366b0	\CMNotify	216
0xde0131336b60	\Windows\System32\spoolsv.exe	216
0xde0131336cf0	\Windows\System32\en-US\sysmain.dll.mui	216
0xde01313371a0	\CMNotify	216
0xde0131337330	\Windows\System32\en-US\winnlsres.dll.mui	216
0xde0131337b00	\Windows\Fonts\tahomabd.ttf	216
0xde0131337e20	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd	216
0xde0131338460	\CMNotify	216
0xde01313385f0	\Windows\System32\fveapi.dll	216
0xde0131338aa0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal	216
0xde0131338dc0	\Windows\Fonts\tahoma.ttf	216
0xde01313390e0	\Windows\System32\CellularAPI.dll	216
0xde0131339270	\Windows\System32\ProximityService.dll	216
0xde0131339590	\Dev\Query	216
0xde0131339720	\Windows\System32\AppReadiness.dll	216
0xde01313398b0	\Windows\System32\en-US\mswsock.dll.mui	216
0xde0131339bd0	\Windows\System32\ProximityCommon.dll	216
0xde0131339d60	\CMNotify	216
0xde013133a080	\trkwks	216
0xde013133a210	\trkwks	216
0xde013133a530	\CMNotify	216
0xde013133a6c0	\CMNotify	216
0xde013133a850	\Dev\Query	216
0xde013133a9e0	\Windows\System32\drvstore.dll	216
0xde013133ab70	\$Directory	216
0xde013133ad00	\Windows\System32	216
0xde013133b1b0	\$Directory	216
0xde013133b340	\CMNotify	216
0xde013133b4d0	\Windows\System32\ProximityCommonPal.dll	216
0xde013133b660	\CMNotify	216
0xde013133b7f0	\Windows\System32\svchost.exe	216
0xde013133b980	\CMNotify	216
0xde013133be30	\Windows\System32\ProximityServicePal.dll	216
0xde013133c150	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd	216
0xde013133c2e0	\spoolss	216
0xde013133cab0	\Windows\System32\es.dll	216
0xde013133cc40	\$Directory	216
0xde013133cdd0	\Windows\System32\en-US\svchost.exe.mui	216
0xde013133d410	\Windows\System32	216
0xde013133d8c0	\spoolss	216
0xde013133da50	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal	216
0xde013133dd70	\spoolss	216
0xde013133e090	\Endpoint	216
0xde013133e220	\Windows\apppatch\sysmain.sdb	216
0xde013133e6d0	\Windows\System32\cmintegrator.dll	216
0xde013133e860	\$Directory	216
0xde013133eb80	\CMApi	216
0xde013133eea0	\Windows\System32\wcmcsp.dll	216
0xde013133f4e0	\Windows\System32\stdole2.tlb	216
0xde013133f670	\$Directory	216
0xde013133f800	\$Directory	216
0xde013133f990	\$Directory	216
0xde013133fcb0	\$Directory	216
0xde013133fe40	\$Directory	216
0xde0131340610	\$Directory	216
0xde01313407a0	\$Directory	216
0xde0131340930	\Windows\System32\adsldp.dll	216
0xde0131340de0	\Windows\System32\msacm32.dll	216
0xde0131341420	\$Directory	216
0xde01313415b0	\$Directory	216
0xde01313418d0	\$Directory	216
0xde0131341bf0	\Windows\System32\ifsutil.dll	216
0xde0131342230	\Endpoint	216
0xde01313423c0	\$Directory	216
0xde01313426e0	\$Directory	216
0xde0131342a00	\Windows\System32\msoert2.dll	216
0xde0131342b90	\Windows\System32\batmeter.dll	216
0xde0131342eb0	\Windows\System32\DismApi.dll	216
0xde01313a61e0	\Endpoint	216
0xde01313a6e60	\$Directory	216
0xde01313a7180	\$Directory	216
0xde01313a74a0	\$Directory	216
0xde01313a7630	\Windows\System32\winbioext.dll	216
0xde01313a7950	\Windows\System32\rpcss.dll	216
0xde01313a8120	\$Directory	216
0xde01313a8440	\$Directory	216
0xde01313a8c10	\$Directory	216
0xde01313a8da0	\Windows\System32\en-US\propsys.dll.mui	216
0xde01313a9700	\Windows\System32\NgcCtnrSvc.dll	216
0xde01313a9890	\Windows\System32\en-US\KernelBase.dll.mui	216
0xde01313a9d40	\Windows\System32\ngcsvc.dll	216
0xde01313a9ed0	\Windows\System32\NgcCtnrGidsHandler.dll	216
0xde01313aa510	\CMApi	216
0xde01313aa6a0	\Windows\System32\ngcksp.dll	216
0xde01313aa9c0	\Windows\System32\en-US\KernelBase.dll.mui	216
0xde01313aab50	\$ConvertToNonresident	216
0xde01313aae70	\Windows\System32\en-US\KernelBase.dll.mui	216
0xde01313ab190	\Windows\System32\en-US\webauthn.dll.mui	216
0xde01313ab4b0	\CMApi	216
0xde01313ab640	\Windows\System32\NgcCtnr.dll	216
0xde01313ab960	\Windows\System32\winevt\Logs\Microsoft-Windows-HelloForBusiness%4Operational.evtx	216
0xde01313abe10	\$Directory	216
0xde01313ac130	\Winsock2\CatalogChangeListener-618-0	216
0xde01313ac450	\Dev\Query	216
0xde01313ac900	\Windows\System32\catroot2\edbtmp.log	216
0xde01313ad0d0	\Endpoint	216
0xde01313ad3f0	\Windows\System32\Windows.Internal.Shell.Broker.dll	216
0xde01313ad710	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe	216
0xde01313ae520	\Windows\Fonts\segmdl2.ttf	216
0xde01313ae840	\Endpoint	216
0xde01313ae9d0	\	216
0xde01313af330	\$Directory	216
0xde01313af650	\Windows\System32	216
0xde01313af7e0	\$Directory	216
0xde01313af970	\Windows\System32\svchost.exe	216
0xde01313afc90	\Windows\System32\das.dll	216
0xde01313b05f0	\Windows\System32\dsparse.dll	216
0xde01313b0aa0	\$Directory	216
0xde01313b0dc0	\Windows\System32\wbiosrvc.dll	216
0xde01313b18b0	\$Directory	216
0xde01313b1a40	\Windows\System32\CredProvDataModel.dll	216
0xde01313b1d60	\Windows\System32\wkssvc.dll	216
0xde01313b1ef0	\CMNotify	216
0xde01313b2080	\Windows\System32\en-US\svchost.exe.mui	216
0xde01313b23a0	\$Directory	216
0xde01313b2850	\Windows\System32\WinBioPlugIns\FaceBootstrapAdapter.dll	216
0xde01313b31b0	\Windows\System32\en-US\newdev.dll.mui	216
0xde01313b4600	\Windows\System32\BioCredProv.dll	216
0xde01313b4790	\$Directory	216
0xde01313b4c40	\Windows\System32\Windows.Media.dll	216
0xde01313b50f0	\Program Files (x86)\Microsoft\EdgeCore\123.0.2420.53\resources.pak	216
0xde01313b58c0	\Windows\System32\SndVolSSO.dll	216
0xde01313b6540	\Windows\System32\winbio.dll	216
0xde01313b7990	\$Directory	216
0xde01313b7b20	\$Directory	216
0xde01313b7cb0	\Windows\System32\coreaudiopolicymanagerext.dll	216
0xde01313b8930	\$Directory	216
0xde01313b9290	\Windows\System32\shacctprofile.dll	216
0xde01313b9740	\Windows\System32\WinBioPlugIns\NUIVoiceWBSAdapters.dll	216
0xde01313ba3c0	\$Directory	216
0xde01313ba550	\Windows\System32\comsvcs.dll	216
0xde01313ba6e0	\Windows\System32\BFE.DLL	216
0xde01313bc300	\CMNotify	216
0xde01313bcad0	\Windows\System32\urlmon.dll	216
0xde01313bd750	\Windows\System32\WinBioPlugIns\winbiostorageadapter.dll	216
0xde01313bd8e0	\$Directory	216
0xde01313bf1e0	\Windows\System32\srvcli.dll	216
0xde01313c04a0	\$Directory	216
0xde01313c1440	\Windows\System32\en-US\bfe.dll.mui	216
0xde01313c1c10	\Windows\System32\iertutil.dll	216
0xde01313c20c0	\Windows\System32\AssignedAccessRuntime.dll	216
0xde01313c23e0	\Windows\System32\DWrite.dll	216
0xde01313c2570	\Windows\System32\LanguageOverlayUtil.dll	216
0xde01313c2700	\Windows\System32\en-US\ShutdownUX.dll.mui	216
0xde01313c3380	\Windows\System32\BCP47mrm.dll	216
0xde01313c3510	\Windows\SystemResources\Windows.UI.ShellCommon\StartUI\Assets\Fonts\BitMDL2.ttf	216
0xde01313c36a0	\Windows\Fonts\segoeuib.ttf	216
0xde01313c3830	\wkssvc	216
0xde01313c39c0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat	216
0xde01313c3b50	\Windows\System32\winevt\Logs\Microsoft-Windows-SMBClient%4Operational.evtx	216
0xde01313c3ce0	\Windows\System32\en-US\oleaccrc.dll.mui	216
0xde01313c4190	\Windows\System32\wscproxystub.dll	216
0xde01313c4320	\Windows\System32\winevt\Logs\Microsoft-Windows-Wcmsvc%4Operational.evtx	216
0xde01313c4640	\$Directory	216
0xde01313c47d0	\Windows\rescache\_merged\634023885\2264769235.pri	216
0xde01313c4af0	\$Directory	216
0xde01313c5450	\Windows\System32\shutdownux.dll	216
0xde01313c68a0	\$Directory	216
0xde01313c7840	\Windows\System32\directmanipulation.dll	216
0xde01313c7e80	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal	216
0xde01313c8e20	\Windows\System32\en-US\combase.dll.mui	216
0xde01313c9460	\Windows\System32\dsreg.dll	216
0xde01313ca8b0	\Windows\System32\mscoree.dll	216
0xde01313cad60	\$Directory	216
0xde01313cb0b0	너ㄼ�￿너ㄼ�￿	0
0xde01313cbd00	\$Directory	216
0xde01313cbe90	\Windows\System32\InputSwitch.dll	216
0xde01313cce30	\$Directory	216
0xde01313cd150	\$Directory	216
0xde01313cd2e0	\$Directory	216
0xde01313cddd0	\Windows\System32\wininet.dll	216
0xde01313ce280	\$Directory	216
0xde01313ce730	\$Directory	216
0xde01313cebe0	\$Directory	216
0xde01313ced70	\$Directory	216
0xde01313cf3b0	\$Directory	216
0xde01313cf9f0	\$Directory	216
0xde01313cfb80	\Windows\System32\en-US\KernelBase.dll.mui	216
0xde01313d0670	\$Directory	216
0xde01313d0800	\$Directory	216
0xde01313d0990	\$Directory	216
0xde01313d0b20	\$Directory	216
0xde01313d0cb0	\Windows\System32\Windows.Devices.Radios.dll	216
0xde01313d1c50	\$Directory	216
0xde01313d2290	\$Directory	216
0xde01313d2740	\$Directory	216
0xde01313d2a60	\$Directory	216
0xde01313d3550	\$Directory	216
0xde01313d3870	\Windows\System32\C_1255.NLS	216
0xde01313d3d20	\$Directory	216
0xde01313d41d0	\$Directory	216
0xde01313d44f0	\Windows\System32\httpapi.dll	216
0xde01313d4680	\$Directory	216
0xde01313d4e50	\$Directory	216
0xde01313d5490	\$Directory	216
0xde01313d5ad0	\$Directory	216
0xde01313d5c60	\Windows\System32\BthRadioMedia.dll	216
0xde01313d6110	\Windows\System32\BluetoothApis.dll	216
0xde01313d62a0	\$Directory	216
0xde01313d65c0	\$Directory	216
0xde01313d6750	\$Directory	216
0xde01313d6c00	\$Directory	216
0xde01313d73d0	\$Directory	216
0xde01313d7560	\$Directory	216
0xde01313d7a10	\ProgramData\Microsoft\Windows\Caches\cversions.2.db	216
0xde01313d7d30	\$Directory	216
0xde01313d8500	\ProgramData\Microsoft\Windows\Caches\{6AF0698E-D558-4F6E-9B3C-3716689AF493}.2.ver0x0000000000000001.db	216
0xde01313d89b0	\$Directory	216
0xde01313d9630	\$Directory	216
0xde01313d97c0	\CMNotify	216
0xde01313d9950	\$Directory	216
0xde01313d9c70	\Windows\System32\en-US\propsys.dll.mui	216
0xde01313d9e00	\$Directory	216
0xde01313da2b0	\$Directory	216
0xde01313da440	\$Directory	216
0xde01313da760	\ProgramData\Microsoft\Windows\Caches\{DDF571F2-BE98-426D-8288-1A9A39C3FDA2}.2.ver0x0000000000000001.db	216
0xde01313da8f0	\$Directory	216
0xde01313daa80	\$Directory	216
0xde01313dac10	\$Directory	216
0xde01313db570	\Windows\System32\spinf.dll	216
0xde01313db700	\$Directory	216
0xde01313dba20	\Windows\System32\MPSSVC.dll	216
0xde01313dbbb0	\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Security.evtx	216
0xde01313dc380	\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Audit.evtx	216
0xde01313dc510	\Windows\System32\devrtl.dll	216
0xde01313dc830	\CMApi	216
0xde01313dc9c0	\$Directory	216
0xde01313dcb50	\Windows\System32\TextInputFramework.dll	216
0xde01313dce70	\Windows\System32\en-US\samsrv.dll.mui	216
0xde01313dd320	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-PnP%4Configuration.evtx	216
0xde01313dd7d0	\Windows\System32\Windows.Globalization.dll	216
0xde01313de2c0	\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Connectivity.evtx	216
0xde01313de900	\Windows\System32\en-US\FirewallAPI.dll.mui	216
0xde01313dedb0	\Windows\System32\fwpolicyiomgr.dll	216
0xde01313df260	\Windows\System32\dps.dll	216
0xde01313df710	\Windows\System32	216
0xde01313dfa30	\Windows\System32\wdi.dll	216
0xde01313dfbc0	\Windows\System32	216
0xde01313dfd50	\Windows\System32\FirewallAPI.dll	216
0xde01313e0200	\Windows\System32\svchost.exe	216
0xde01313e0520	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-PnP%4Driver Watchdog.evtx	216
0xde01313e06b0	\Windows\System32\en-US\svchost.exe.mui	216
0xde01313e0840	\Windows\System32\Windows.Networking.Connectivity.dll	216
0xde01313e09d0	\$Directory	216
0xde01313e0b60	\ProgramData\Microsoft\Windows\wfp\wfpdiag.etl	216
0xde01313e0cf0	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-StoreMgr%4Operational.evtx	216
0xde01313e0e80	\Windows\System32\svchost.exe	216
0xde01313e14c0	\Windows\System32\en-US\svchost.exe.mui	216
0xde01313e17e0	\Program Files\Windows Defender\MsMpEng.exe	216
0xde01313e1970	\Windows\System32\adhapi.dll	216
0xde01313e1b00	\Windows\System32\wbemcomn.dll	216
